Route_name,Route_link,Busname,Bustype,Depature_time,Duration,Reaching_time,Star_rating,Price,Seat_availabilty
Siliguri to Berhampore Bus,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,07h 45m,02:50,3.5,0,30 Seats available
Siliguri to Berhampore Bus,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,07h 40m,02:40,3.8,1499,23 Seats available
Siliguri to Berhampore Bus,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Royal Bus Service,NON A/C Seater / Sleeper (2+2),21:10,08h 50m,06:00,2.8,450,28 Seats available
Siliguri to Berhampore Bus,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,07h 00m,02:00,2.2,850,27 Seats available
Siliguri to Berhampore Bus,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Aradhana Travels,A/C Seater / Sleeper (2+2),22:00,08h 00m,06:00,3.3,0,44 Seats available
Siliguri to Berhampore Bus,https://www.redbus.in/bus-tickets/siliguri-to-berhampore,Upasana Transport,A/C Seater / Sleeper (2+2),20:00,08h 30m,04:30,3.7,560,14 Seats available
Kolkata to Gangarampur Bus,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,NBSTC-KOL-BLG-R1-19:30,NON A/C Seater Push Back (2+2),19:45,10h 30m,06:15,3.3,335,28 Seats available
Kolkata to Gangarampur Bus,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,10h 00m,05:45,4.7,749,21 Seats available
Kolkata to Gangarampur Bus,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,09h 45m,05:45,3.8,750,43 Seats available
Kolkata to Gangarampur Bus,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,07h 45m,04:15,4.0,799,46 Seats available
Kolkata to Gangarampur Bus,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),17:30,12h 00m,05:30,4.8,0,20 Seats available
Kolkata to Gangarampur Bus,https://www.redbus.in/bus-tickets/kolkata-to-gangarampur,Renuka Travels,NON A/C Seater / Sleeper (2+2),21:30,10h 00m,07:30,1.0,370,61 Seats available
Cooch Behar (West Bengal) to Malda Bus,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-malda,NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,13:30,07h 30m,21:00,4.2,338,No seats available
Cooch Behar (West Bengal) to Malda Bus,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-malda,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,08h 19m,03:19,4.2,338,19 Seats available
Malda to Cooch Behar (West Bengal) Bus,https://www.redbus.in/bus-tickets/malda-to-cooch-behar-west-bengal,NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,20:50,10h 10m,07:00,3.3,338,7 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,NBSTC-BLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,11h 30m,06:00,4.2,367,16 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),18:50,10h 10m,05:00,4.5,899,12 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:15,09h 45m,05:00,4.0,750,10 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),18:55,09h 35m,04:30,4.2,799,18 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),19:45,10h 45m,06:30,3.6,0,32 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Sonar Tori,A/C Seater / Sleeper (2+2),19:30,11h 00m,06:30,3.4,0,30 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Padmanabha Paribahan,A/C Seater / Sleeper (2+2),19:15,11h 45m,07:00,3.1,0,43 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,New Dolphin Travels,A/C Seater / Sleeper (2+2),19:40,11h 20m,07:00,3.0,0,48 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Jio Dolphin Travels,NON A/C Seater / Sleeper (2+2),18:30,11h 30m,06:00,3.6,0,29 Seats available
Balurghat to Kolkata Bus,https://www.redbus.in/bus-tickets/balurghat-to-kolkata,Swarnali Paribahan,NON A/C Seater Push Back (2+2),19:00,11h 00m,06:00,3.0,290,26 Seats available
Kolkata to Jalpaiguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-jalpaiguri,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,13h 50m,04:50,3.1,485,47 Seats available
Kolkata to Jalpaiguri Bus,https://www.redbus.in/bus-tickets/kolkata-to-jalpaiguri,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,12h 45m,05:45,3.1,525,21 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,12h 15m,03:15,3.2,390,46 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,11h 30m,04:30,4.4,425,21 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,NBSTC-KOL-SLG-R1-18:00,NON A/C Seater Push Back (2+2),18:00,10h 00m,04:00,2.0,425,19 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:30,12h 10m,07:40,4.4,1200,38 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,12h 00m,07:00,4.1,1499,25 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,12h 10m,06:40,4.7,0,20 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,12h 10m,06:10,4.4,1500,22 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,11h 50m,06:20,4.4,850,44 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),16:45,13h 15m,06:00,2.4,0,39 Seats available
Kolkata to Islampur (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Poulami Paribahan,Volvo Multi-Axle A/C (2+2),17:30,12h 15m,05:45,4.1,1200,48 Seats available
Falakata to Berhampore Bus,https://www.redbus.in/bus-tickets/falakata-to-berhampore,NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,14:10,11h 05m,01:15,3.6,411,22 Seats available
Falakata to Berhampore Bus,https://www.redbus.in/bus-tickets/falakata-to-berhampore,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:50,11h 40m,07:30,3.6,411,22 Seats available
Kolkata to Falakata (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-falakata,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,14h 30m,05:30,4.1,530,47 Seats available
Kolkata to Falakata (west bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-falakata,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,14h 00m,07:00,4.2,571,21 Seats available
Cooch Behar (West Bengal) to Raiganj Bus,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-raiganj,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,06h 45m,01:45,4.0,277,22 Seats available
Siliguri to Cooch Behar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-cooch-behar-west-bengal,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:40,04h 00m,19:40,2.9,120,No seats available
Siliguri to Cooch Behar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-cooch-behar-west-bengal,Mahaprabhu Travels,A/C Seater (2+3),13:58,03h 02m,17:00,3.9,250,No seats available
Raiganj to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,NBSTC-RAI-KOL-R1-19:30,NON A/C Seater Push Back (2+2),19:30,07h 30m,03:00,3.7,250,27 Seats available
Raiganj to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:10,05h 30m,04:40,3.6,850,38 Seats available
Raiganj to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,RAYAN,NON A/C Seater / Sleeper (2+2),22:00,11h 00m,09:00,1.1,500,59 Seats available
Raiganj to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),19:45,07h 35m,03:20,3.2,500,12 Seats available
Raiganj to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),19:15,07h 45m,03:00,2.4,0,32 Seats available
Raiganj to Siliguri Bus,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Mohanta Travels,A/C Seater / Sleeper (2+2),23:30,05h 30m,05:00,3.9,0,14 Seats available
Raiganj to Siliguri Bus,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),23:40,05h 20m,05:00,3.2,250,24 Seats available
Raiganj to Siliguri Bus,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),23:55,05h 05m,05:00,3.5,0,36 Seats available
Raiganj to Siliguri Bus,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Gopal Travels,A/C Seater / Sleeper (2+2),23:30,04h 30m,04:00,2.7,300,65 Seats available
Raiganj to Siliguri Bus,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Padmanabha Travels,A/C Seater / Sleeper (2+2),23:50,05h 15m,05:05,2.7,0,19 Seats available
Kolkata to Buniadpur Bus,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,NBSTC-KOL-BLG-R1-19:30,NON A/C Seater Push Back (2+2),19:45,10h 00m,05:45,4.3,323,28 Seats available
Kolkata to Buniadpur Bus,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,09h 30m,05:15,4.6,749,18 Seats available
Kolkata to Buniadpur Bus,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,09h 15m,05:15,3.8,750,44 Seats available
Kolkata to Buniadpur Bus,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,07h 20m,03:50,4.2,799,46 Seats available
Kolkata to Buniadpur Bus,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),17:30,11h 40m,05:10,3.9,0,18 Seats available
Gangarampur to Kolkata Bus,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,NBSTC-BLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),19:20,10h 40m,06:00,3.9,334,16 Seats available
Gangarampur to Kolkata Bus,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,09h 15m,05:00,4.5,899,14 Seats available
Gangarampur to Kolkata Bus,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,09h 00m,05:00,3.9,750,13 Seats available
Gangarampur to Kolkata Bus,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),19:35,08h 55m,04:30,4.6,799,31 Seats available
Gangarampur to Kolkata Bus,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Sonar Tori,A/C Seater / Sleeper (2+2),20:15,10h 15m,06:30,4.1,0,30 Seats available
Siliguri to Ranaghat Bus,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,10h 20m,04:50,4.2,423,20 Seats available
Siliguri to Ranaghat Bus,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,09h 35m,04:50,4.6,1500,18 Seats available
Siliguri to Ranaghat Bus,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,09h 45m,04:30,4.7,1150,40 Seats available
Siliguri to Ranaghat Bus,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,RAYAN,NON A/C Seater / Sleeper (2+2),16:50,12h 10m,05:00,1.1,450,59 Seats available
Siliguri to Ranaghat Bus,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),14:30,12h 40m,03:10,2.4,0,32 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,10h 00m,04:30,4.0,395,20 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,10h 25m,05:30,3.7,0,30 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,09h 00m,04:00,4.6,1499,23 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,09h 40m,04:10,4.7,0,18 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,RAYAN,NON A/C Seater / Sleeper (2+2),16:50,16h 10m,09:00,1.1,500,59 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,09h 15m,04:30,4.7,1500,18 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,09h 15m,04:00,3.4,1150,43 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,09h 30m,04:15,4.3,1500,17 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Kanchanjangha (Saha Travels),NON A/C Seater / Sleeper (2+2),16:20,12h 10m,04:30,3.7,0,14 Seats available
Siliguri to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Mahaprabhu Travels,NON A/C Seater / Sleeper (2+2),19:00,12h 00m,07:00,2.0,535,44 Seats available
Falakata (west bengal) to Kolkata Bus,https://www.redbus.in/bus-tickets/falakata-to-kolkata,NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,14:10,16h 20m,06:30,2.8,571,22 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:30,04h 45m,01:15,3.6,251,27 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,08h 15m,04:00,4.5,699,22 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,08h 00m,04:00,4.1,700,39 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Lokenath Bus Service,Volvo A/C Seater (2+2),21:00,06h 45m,03:45,4.5,0,29 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,06h 00m,02:30,2.9,799,42 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,07h 15m,02:15,2.9,1499,26 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Wasim Travels,NON A/C Seater / Sleeper (2+2),22:00,08h 00m,06:00,2.5,455,12 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Wasim Travels,NON A/C Seater / Sleeper (2+2),22:30,08h 00m,06:30,1.7,455,12 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),16:45,08h 45m,01:30,2.4,0,39 Seats available
Kolkata to Farakka Bus,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),21:30,07h 45m,05:15,3.2,350,9 Seats available
Siliguri to Raiganj Bus,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),12:20,04h 00m,16:20,1.9,140,No seats available
Siliguri to Raiganj Bus,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),20:00,06h 00m,02:00,3.2,250,21 Seats available
Siliguri to Raiganj Bus,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),14:30,04h 45m,19:15,2.4,0,No seats available
Siliguri to Raiganj Bus,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,04h 00m,22:45,4.5,1500,No seats available
Kolkata to Dhupguri (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-dhupguri-west-bengal,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,14h 15m,05:15,2.5,515,47 Seats available
Kolkata to Dhupguri (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-dhupguri-west-bengal,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,13h 30m,06:30,4.8,555,21 Seats available
Falakata (west bengal) to Malda Bus,https://www.redbus.in/bus-tickets/falakata-to-malda,NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,14:10,06h 50m,21:00,3.1,302,No seats available
Falakata (west bengal) to Malda Bus,https://www.redbus.in/bus-tickets/falakata-to-malda,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:50,07h 29m,03:19,3.1,302,19 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:30,07h 30m,04:00,3.5,301,27 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,09h 00m,04:45,4.9,699,29 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,07h 00m,03:30,4.9,799,46 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),17:30,11h 00m,04:30,2.8,0,20 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),16:45,09h 45m,02:30,2.4,0,39 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Poulami Paribahan,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:00,09h 00m,04:00,4.1,1200,47 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Poulami Paribahan,Volvo Multi-Axle A/C (2+2),17:30,08h 50m,02:20,4.1,1000,48 Seats available
Kolkata to Gazole Bus,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),21:30,09h 15m,06:45,3.2,400,9 Seats available
Berhampore to Falakata Bus,https://www.redbus.in/bus-tickets/berhampore-to-falakata,NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,11h 00m,05:30,4.6,412,7 Seats available
Balurghat to Siliguri Bus,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),21:40,07h 20m,05:00,4.0,0,34 Seats available
Balurghat to Siliguri Bus,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Padmanabha Travels,A/C Seater / Sleeper (2+2),20:45,08h 20m,05:05,3.2,0,17 Seats available
Balurghat to Siliguri Bus,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Mohanta Travels,A/C Seater / Sleeper (2+2),21:00,08h 00m,05:00,3.5,0,14 Seats available
Balurghat to Siliguri Bus,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Shree Krishna Travels,A/C Seater / Sleeper (2+2),21:10,07h 20m,04:30,3.9,350,27 Seats available
Balurghat to Siliguri Bus,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Sankar Travels,A/C Seater / Sleeper (2+1),20:10,08h 20m,04:30,2.9,450,12 Seats available
Balurghat to Siliguri Bus,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),19:45,09h 15m,05:00,2.8,250,24 Seats available
Siliguri to Barasat (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-barasat-west-bengal,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,11h 00m,05:30,4.2,466,21 Seats available
Siliguri to Barasat (West Bengal) Bus,https://www.redbus.in/bus-tickets/siliguri-to-barasat-west-bengal,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),14:30,15h 25m,05:55,2.4,0,32 Seats available
Kolkata to Maynaguri (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,14h 00m,05:00,4.4,500,47 Seats available
Kolkata to Maynaguri (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,13h 00m,06:00,4.4,538,21 Seats available
Kolkata to Itahar (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:30,08h 30m,05:00,3.7,323,27 Seats available
Kolkata to Itahar (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),16:45,10h 30m,03:15,2.4,0,39 Seats available
Kolkata to Itahar (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Poulami Paribahan,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:00,09h 30m,04:30,4.1,1200,47 Seats available
Kolkata to Itahar (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Poulami Paribahan,Volvo Multi-Axle A/C (2+2),17:30,09h 20m,02:50,4.1,1000,48 Seats available
Kolkata to Itahar (West Bengal) Bus,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),21:30,09h 40m,07:10,3.2,500,9 Seats available
Cooch Behar (West Bengal) to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-krishnanagar,NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,13:30,14h 00m,03:30,3.7,516,22 Seats available
Cooch Behar (West Bengal) to Krishnanagar (West Bengal) Bus,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-krishnanagar,Mahaprabhu Travels,NON A/C Seater / Sleeper (2+2),15:30,15h 30m,07:00,2.1,635,44 Seats available
Cooch Behar (West Bengal) to Omarpur (West Bengal) Bus,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-omarpur-west-bengal,NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,11h 00m,06:00,3.7,405,22 Seats available
Berhampore to Jalpaiguri Bus,https://www.redbus.in/bus-tickets/berhampore-to-jalpaiguri,NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,09h 00m,03:30,4.7,361,7 Seats available
Malda to Siliguri Bus,https://www.redbus.in/bus-tickets/malda-to-siliguri,Aradhana Travels,A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,3.7,0,21 Seats available
Malda to Siliguri Bus,https://www.redbus.in/bus-tickets/malda-to-siliguri,Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,06h 01m,06:00,3.6,0,41 Seats available
