Route_name,Route_link,Busname,Bustype,Depature_time,Duration,Reaching_time,Star_rating,Price,Seat_availabilty
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,10h 15m,08:45,4.7,699,3 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,VE A/C Sleeper (2+1),21:00,10h 30m,07:30,4.5,699,9 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Vip Yellows,A/C Sleeper (2+1),20:30,11h 30m,08:00,4.5,0,4 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Amrutyog,A/C Sleeper (2+1),22:00,11h 30m,09:30,4.5,0,7 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Travels,Bharat Benz A/C Sleeper (2+1),21:00,11h 30m,08:30,4.5,0,15 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),21:45,10h 50m,08:35,4.5,0,21 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Travels,Non A/C Seater / Sleeper (2+1),21:15,10h 30m,07:45,4.5,500,19 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Atmaram Gobus,NON A/C Sleeper (2+1),20:30,10h 30m,07:00,4.3,600,5 Seats available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,Ashray Divine,NON A/C Sleeper (1+2),20:15,10h 30m,06:45,4.1,0,1 Seat available
Pune to Goa Bus,https://www.redbus.in/bus-tickets/pune-to-goa,IntrCity SmartBus,AC Sleeper (2+1),21:00,10h 40m,07:40,4.1,503,9 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Gobus,VE A/C Sleeper (2+1),21:15,11h 55m,09:10,4.8,505,12 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Gobus,VE A/C Sleeper (2+1),20:17,10h 05m,06:22,4.7,501,20 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),21:05,13h 25m,10:30,4.4,0,24 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,AdShreyash Travels,Bharat Benz A/C Sleeper (2+1),21:00,09h 00m,06:00,3.8,0,17 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,IntrCity SmartBus,AC Sleeper (2+1),20:20,11h 10m,07:30,4.2,699,12 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Ashray Travels,Non A/C Seater / Sleeper (2+1),20:10,10h 20m,06:30,4.3,333,33 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Travels(M.Dev),A/C Sleeper (2+1),20:45,11h 00m,07:45,4.4,700,13 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Gobus,NON A/C Sleeper (2+1),20:21,10h 10m,06:31,4.2,350,14 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:30,10h 45m,07:15,4.1,0,17 Seats available
Goa to Pune Bus,https://www.redbus.in/bus-tickets/goa-to-pune,Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),20:31,11h 00m,07:31,4.1,555,18 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,Rajdhani Travels Corporation,VE A/C Sleeper (2+1),20:15,13h 20m,09:35,4.3,799,11 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),20:30,12h 00m,08:30,4.3,810,11 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,Zingbus Plus,VE A/C Sleeper (2+1),20:10,16h 15m,12:25,4.6,0,9 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,AdJolly Tours and Travels,VE A/C Sleeper (2+1),20:20,10h 45m,07:05,3.9,0,9 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,IntrCity SmartBus,AC Sleeper (2+1),20:10,13h 35m,09:45,4.0,631,5 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,Konkan Travels National,NON A/C Sleeper (2+1),20:10,13h 35m,09:45,4.0,0,3 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mascot Travels(M.Dev),A/C Sleeper (2+1),20:10,15h 50m,12:00,4.6,0,3 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,AdDolphin travel house,A/C Sleeper (2+1),20:14,14h 31m,10:45,3.4,810,4 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,Dolphin Travel House (40),A/C Sleeper (2+1),20:45,17h 15m,14:00,3.7,860,16 Seats available
Mumbai to Goa Bus,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mascot Travels(M.Dev),A/C Sleeper (2+1),20:15,14h 30m,10:45,3.9,0,13 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(M.Dev),A/C Sleeper (2+1),20:45,15h 05m,11:50,4.3,700,13 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels Goa,A/C Sleeper (2+1),20:40,13h 45m,10:25,4.1,606,15 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Unity),A/C Sleeper (2+1),20:40,13h 55m,10:35,4.1,606,11 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",A/C Sleeper (2+1),20:10,12h 20m,08:30,4.1,900,11 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",NON A/C Sleeper (2+1),20:30,11h 00m,07:30,4.0,550,15 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vishal),Non AC Seater (2+2),20:42,12h 38m,09:20,3.6,350,33 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Roshan Travels,A/C Sleeper (2+1),20:30,13h 00m,09:30,3.6,700,25 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",A/C Sleeper (2+1),20:10,12h 20m,08:30,3.6,599,15 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,Sai Travels,NON A/C Sleeper (2+1),20:15,12h 45m,09:00,3.6,5000,31 Seats available
Goa to Mumbai Bus,https://www.redbus.in/bus-tickets/goa-to-mumbai,Sai Travels,A/C Sleeper (2+1),20:15,13h 45m,10:00,3.6,4000,27 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),20:25,13h 50m,10:15,4.1,0,13 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Shanta Travels,NON A/C Sleeper (2+1),20:15,12h 00m,08:15,4.1,400,11 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,Bharat Benz A/C Sleeper (2+1),20:10,14h 05m,10:15,4.7,0,1 Seat available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sunrise Tours and Travels,A/C Sleeper (2+1),20:15,14h 00m,10:15,4.5,1399,6 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),20:30,13h 10m,09:40,4.3,1004,3 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),20:10,15h 05m,11:15,3.8,0,19 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),20:30,13h 30m,10:00,3.5,700,13 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:15,16h 15m,12:30,3.4,700,30 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30,11h 15m,07:45,3.5,0,5 Seats available
Bangalore to Goa Bus,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),20:30,12h 15m,08:45,3.9,1000,5 Seats available
Goa to Pandharpur Bus,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,12h 00m,07:00,3.3,735,18 Seats available
Belagavi to Goa Bus,https://www.redbus.in/bus-tickets/belagavi-to-goa,Shirdi Xpress,A/C Sleeper (2+1),08:15,03h 15m,11:30,2.3,0,No seats available
Belagavi to Goa Bus,https://www.redbus.in/bus-tickets/belagavi-to-goa,S R Travels,NON A/C Sleeper (2+1),01:00,05h 00m,06:00,1.6,799,25 Seats available
Goa to Bangalore Bus,https://www.redbus.in/bus-tickets/goa-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,13h 15m,07:15,4.6,1199,19 Seats available
Goa to Bangalore Bus,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,12h 40m,07:10,4.4,999,17 Seats available
Goa to Bangalore Bus,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C Sleeper (2+1),19:00,12h 30m,07:30,4.0,1000,29 Seats available
